Height(Inches),Weight(Pounds),Altura,Peso
69.75128,121.2997,177.1682512,55.0205735224
65.70901,132.2844,166.90088540000002,60.0031455648
66.88227,139.0617,169.8809658,63.0772746264
67.2791,110.698,170.888914,50.211727216
70.63357,154.1073,179.4092678,69.9018384216
69.9377,124.1592,177.641758,56.3176198464
65.87671,134.5173,167.3268434,61.015971141600005
72.44694,138.2622,184.0152276,62.714627822400004
70.07052,149.0801,177.9791208,67.6215407192
67.68486,127.0075,171.9195444,57.609585939999995
66.1151,117.8222,167.932354,53.443207342399994
69.94355,148.9096,177.656617,67.5442032832
68.24317,128.2151,173.33765180000003,58.1573436392
68.80144,129.6944,174.7556576,58.8283422848
66.61818,125.5674,169.2101772,56.9563681008
70.18701,128.7947,178.2750054,58.420245562400005
65.58971,124.187,166.5978634,56.330229704
68.69566,151.4167,174.4869764,68.6814037864
64.88639,106.9803,164.81143060000002,48.5254082376
69.81993,145.6221,177.3426222,66.0530195832
66.33962,121.5926,168.50263479999998,55.1534306192
70.4434,130.9386,178.926236,59.392701451200004
69.99163,135.6203,177.77874020000002,61.51628311759999
70.13617,123.9315,178.1458718,56.214336947999996
67.1793,131.9955,170.635422,59.872102835999996
68.2034,117.484,173.236636,53.289802527999996
67.76121,129.6577,172.1134734,58.8116954584
64.79753,122.3706,164.58572619999998,55.5063251952
66.47871,114.5867,168.85592340000002,51.975610426399996
66.98337,116.5401,170.1377598,52.8616570392
65.69991,139.4307,166.8777714,63.2446500744
66.82705,123.4822,169.74070700000001,56.0105380624
66.35141,132.5492,168.5325814,60.12325672640001
70.13491,143.4013,178.1426714,65.0456824696
70.11565,132.9429,178.093751,60.3018358968
64.56145,98.8972,163.98608299999998,44.8589787424
68.15724,122.4342,173.1193896,55.535173646400004
67.1475,104.6767,170.55464999999998,47.4805137064
70.88927,142.7847,180.0587458,64.7659976424
68.16218,130.9283,173.1319372,59.388029453600005
71.19657,143.827,180.8392878,65.238776584
67.92444,142.2832,172.52807760000002,64.5385212544
65.30204,107.9441,165.8671816,48.962580207200006
66.40756,105.6891,168.67520240000002,47.939730247199996
71.30647,125.4007,181.11843380000002,56.8807543144
69.05997,106.4195,175.41232380000002,48.271033844
65.95442,118.5371,167.5242268,53.7674802632
69.63776,136.7836,176.8799104,62.043946691200006
71.10495,145.9328,180.606573,66.1939506176
66.21851,129.637,168.1950154,58.802306104
66.13469,108.4955,167.98211260000002,49.212690836
67.7851,121.2537,172.17415400000002,54.999708290399994
66.67737,135.7399,169.3605198,61.5705327208
69.99408,137.5026,177.7849632,62.3700793392
71.1441,124.0052,180.70601399999998,56.2477666784
68.63927,128.8613,174.3437458,58.4504547896
69.08548,133.6811,175.4771192,60.63667751119999
67.97389,106.5185,172.6536806,48.315939452
65.94809,113.0398,167.5081486,51.2739489616
66.02102,125.9639,167.69339079999997,57.1362173288
71.23576,140.2945,180.9388304,63.636462844
67.52674,143.229,171.5179196,64.967528568
71.06935,145.8063,180.516149,66.1365712296
68.27178,128.1697,173.41032120000003,58.1367505624
67.31932,134.1839,170.9910728,60.864743568799994
68.98848,140.2166,175.2307392,63.6011280272
68.404,146.3453,173.74616,66.3810573176
67.092,132.0784,170.41368,59.909705612799996
66.76866,122.13,169.59239639999998,55.397190959999996
65.64636,131.4693,166.74175440000002,59.6334227256
65.34105,129.5167,165.966267,58.747738986399995
68.18299,125.7451,173.1847946,57.0369713992
70.65924,153.1384,179.4744696,69.46235313279999
65.94401,124.5559,167.49778540000003,56.4975597928
69.62792,134.8225,176.8549168,61.15440742
68.29965,115.3877,173.481111,52.338937618399996
70.06075,117.9618,177.954305,53.5065287856
68.43602,124.5647,173.8274908,56.5015514024
69.27012,134.4043,175.94610480000003,60.964715245600004
67.70511,129.3092,171.9709794,58.6536186464
70.89315,133.1423,180.06860100000003,60.3922821416
70.54313,147.3609,179.17955020000002,66.8417253528
71.58086,155.0132,181.8153844,70.31274741440001
68.42301,126.2905,173.79444540000003,57.284360475999996
69.35781,134.4605,176.1688374,60.990207116
70.445,134.0296,178.9303,60.794754323199996
67.38153,128.9248,171.1490862,58.4792578816
67.50767,123.0543,171.4694818,55.816446045599996
68.52054,112.1788,174.0421716,50.8834062496
66.80858,111.7443,169.69379320000002,50.686320525599996
72.38532,148.4615,183.85871279999998,67.340948708
68.51642,136.7459,174.0317068,62.0268462728
70.79791,133.2068,179.82669140000002,60.421538825599995
66.21905,116.8855,168.196387,53.018327715999995
68.31167,124.8542,173.5116418,56.6328662864
67.1715,121.5809,170.61560999999998,55.1481235928
67.7714,123.197,172.139356,55.881173624
67.47328,137.1255,171.3821312,62.19902979599999
67.77463,121.4941,172.14756020000002,55.1087518072
69.20099,150.9398,175.7705146,68.4650857616
70.04297,142.3009,177.90914379999998,64.54654983280001
70.56979,134.7527,179.2472666,61.1227466984
66.45379,133.5585,168.7926266,60.581067132
67.68132,136.0895,171.9105528,61.729108483999994
65.75638,95.20216,167.0212052,43.18293815872
69.3549,119.7404,176.161446,54.313287516799996
70.5902,152.9146,179.299108,69.3608392432
67.27626,140.1991,170.8817004,63.59319016719999
68.48853,145.2503,173.9608662,65.8843740776
67.02188,119.4855,170.2355752,54.197666916
65.77613,123.512,167.0713702,56.024055104
65.96579,110.6754,167.5531066,50.201476036799995
68.18868,111.4951,173.1992472,50.573285399199996
72.08595,139.4849,183.098313,63.2692347608
66.85358,133.088,169.80809319999997,60.36765209599999
69.10929,133.5196,175.5375966,60.5634224032
64.5909,112.7698,164.060886,51.1514791216
67.03849,124.7975,170.27776459999998,56.60714762
68.99156,123.4224,175.2385624,55.9834132608
70.59872,142.0921,179.3207488,64.45183982319999
70.08988,116.2814,178.02829519999997,52.7443127888
65.6844,131.1256,166.83837599999998,59.4775231552
67.0982,131.2493,170.42942800000003,59.5336324856
66.03932,127.2422,167.7398728,57.716043982399995
69.26423,122.4523,175.9311442,55.5433836616
66.61351,115.2431,169.1983154,52.2733482152
68.11738,126.9532,173.0181452,57.5849558944
69.73059,143.4439,177.11569860000003,65.06500548880001
64.02042,125.377,162.6118668,56.870004183999995
66.23753,109.0095,168.2433262,49.445837124
72.46761,139.2411,184.0677294,63.15864903119999
66.21938,102.182,168.1972252,46.348937744
71.2978,144.3898,181.096412,65.49405816160001
63.1255,83.08527,160.33877,37.686813789839995
70.93034,145.3938,180.16306360000002,65.9494645296
68.25489,134.9267,173.3674206,61.201671706400006
64.78014,134.678,164.5415556,61.088863376
65.42982,111.4963,166.19174280000001,50.5738297096
68.91361,119.7951,175.0405694,54.3380989992
64.96937,95.70426,165.0221998,43.41068670192
66.15237,117.159,168.0270198,53.142385128
65.98386,127.2356,167.5990044,57.713050275200004
69.2435,144.9205,175.87849,65.734779436
68.31982,122.8464,173.5323428,55.7221442688
70.11607,134.19,178.0948178,60.86751048
68.63521,124.9776,174.33343340000002,56.688839539199996
67.74289,135.8441,172.0669406,61.6177970072
64.58641,120.8222,164.0494814,54.803983342399995
64.66165,125.0174,164.240591,56.706892500799995
65.90771,133.5474,167.40558339999998,60.576032260800005
65.77649,124.5583,167.0722846,56.4986484136
67.1506,135.9691,170.562524,61.6744960072
72.24339,143.5738,183.49821060000002,65.1239270896
68.73199,130.5725,174.57925459999998,59.22664141999999
67.57019,127.192,171.6282826,57.693273663999996
70.36234,141.2372,178.7203436,64.0640640224
63.62233,107.4236,161.6007182,48.726485571199994
66.20711,122.3234,168.1660594,55.484915652800005
66.22114,111.6055,168.20169560000002,50.623361956000004
70.0722,137.8915,177.983388,62.546481268
69.6563,142.8742,176.92700200000002,64.8065941264
66.25043,114.4349,168.2760922,51.906755160799996
68.0704,128.2736,172.898816,58.18387877119999
67.14808,134.5725,170.55612319999997,61.041009419999995
68.76609,140.1034,174.6658686,63.549781412799994
68.12075,121.977,173.026705,55.327791384
65.72987,111.4248,166.9538698,50.5413978816
69.17439,135.0756,175.7029506,61.2692115552
70.36351,132.9826,178.72331540000002,60.3198434992
70.78557,117.7566,179.79534780000003,53.413451707200004
70.88083,134.9877,180.0373082,61.2293408184
66.62148,151.6121,169.21855920000002,68.7700356632
69.9829,128.9287,177.756566,58.481026890399995
66.92866,120.1575,169.99879639999997,54.502480739999996
71.45806,125.6007,181.50347240000002,56.9714727144
69.66344,127.8292,176.94513759999998,57.9823024864
69.30943,136.1354,176.04595220000002,61.7499283568
66.59775,116.2841,169.158285,52.7455374872
64.20209,127.0777,163.0733086,57.6414280984
68.23051,125.7165,173.30549539999998,57.023998668
70.09021,121.0749,178.0291334,54.9186060408
70.9755,122.7382,180.27777,55.6730656144
64.93134,119.4545,164.92560360000002,54.183605564
66.90106,132.9048,169.92869240000002,60.284554041599996
69.19803,132.8687,175.7629962,60.26817937039999
68.4149,124.3486,173.77384600000002,56.4035301712
66.3163,132.2198,168.443402,59.973843521599996
72.13467,142.804,183.2220618,64.774751968
65.74613,129.605,166.9951702,58.78779116
69.96677,128.5326,177.7155958,58.3013590992
65.11417,112.9919,165.38999180000002,51.2522219048
67.43294,122.0795,171.2796676,55.374284564
66.39785,118.396,168.650539,53.703478432
67.18769,130.1299,170.6567326,59.0258816008
67.68597,111.6824,171.9223638,50.6582431808
67.77469,142.2452,172.1477126,64.5212847584
63.62937,122.6049,161.6185998,55.6126018008
66.447,122.8198,168.77538,55.7100787216
71.9233,119.1123,182.685182,54.0283863816
67.92214,139.4335,172.5222356,63.245920132
68.01143,141.3353,172.74903220000002,64.1085613976
67.76524,119.787,172.1237096,54.334424904
69.19791,136.326,175.7626914,61.836382992
67.00109,118.4099,170.1827686,53.709783360799996
67.09659,137.692,170.42533860000003,62.455989664
69.85144,129.078,177.4226576,58.548748176000004
67.42782,123.4642,171.2666628,56.002373406400004
68.1104,115.4311,173.000416,52.3586235112
68.29433,129.931,173.4675982,58.935662152000006
69.45176,135.9563,176.4074704,61.6686900296
69.08219,127.8134,175.4687626,57.9751357328
70.91753,139.1014,180.1305262,63.0952822288
64.20566,109.2132,163.0823764,49.5382338144
71.10315,124.6154,180.602001,56.524548516799996
72.08523,136.221,183.0964842,61.788755832
66.15119,120.4722,168.0240226,54.6452261424
67.52898,116.1659,171.5236092,52.691922912799996
67.17586,115.5093,170.62668440000002,52.3940944056
72.92955,141.9961,185.241057,64.40829499120001
65.54112,135.4869,166.47444480000001,61.455773944799994
69.08487,135.1305,175.4755698,61.294113756
65.28991,108.2494,165.83637140000002,49.1010618448
68.53447,125.1277,174.0775538,56.7569236984
71.32802,142.8947,181.17317079999998,64.8158927624
66.88095,128.2978,169.877613,58.1948556976
67.91196,128.268,172.4963784,58.181338656
67.00238,103.5665,170.1860452,46.976935868
68.27584,156.1069,173.4206336,70.8088409848
66.20276,104.9661,168.1550104,47.6117832312
64.24214,121.6365,163.17503560000003,55.173343308
67.43738,132.0066,171.2909452,59.87713770719999
64.50081,118.4079,163.8320574,53.7088761768
68.89607,135.3898,174.99601779999998,61.411730161600005
70.32908,140.6633,178.63586320000002,63.8037475736
64.31742,111.6703,163.3662468,50.6527547176
67.11253,128.0328,170.4658262,58.0746538176
68.01206,130.4737,172.75063240000003,59.1818265304
68.25267,128.2127,173.3617818,58.1562550184
67.76873,142.8202,172.13257420000002,64.7821001584
67.44291,123.0804,171.3049914,55.8282847968
65.73581,117.8771,166.9689574,53.4681095432
69.64372,130.9274,176.8950488,59.3876212208
71.92818,129.1735,182.69757719999998,58.59206621199999
69.39435,144.5784,176.261649,65.5796056128
67.14717,115.8635,170.5538118,52.554756692
69.1469,116.5322,175.633126,52.8580736624
66.90594,141.9947,169.9410876,64.4076599624
67.838,132.1304,172.30852,59.933292396800006
68.09614,135.2607,172.9641956,61.353171434400004
66.14093,127.0684,167.9979622,57.6372096928
71.16386,129.844,180.7562044,58.896199648
67.55757,134.5066,171.5962278,61.01111770719999
70.01279,121.3609,177.83248659999998,55.0483333528
72.56431,143.1486,184.31334740000003,64.9310597712
66.60224,124.7741,169.1696896,56.5965335672
68.51802,120.1546,174.03577080000002,54.5011653232
66.34638,139.4163,168.51980519999998,63.2381183496
69.02692,131.6743,175.3283768,59.7264090856
69.12446,131.07,175.5761284,59.452303439999994
68.24578,129.8914,173.34428119999998,58.9176999088
68.4869,123.344,173.956726,55.947851648
70.68261,137.5314,179.5338294,62.383142788799994
70.35969,136.8886,178.7136126,62.091573851199996
67.62401,118.4024,171.7649854,53.7063814208
69.4463,116.2441,176.393602,52.7273938072
67.92486,124.8433,172.52914439999998,56.6279221336
68.39347,120.9809,173.71941379999998,54.875968392800004
66.31812,105.1208,168.44802479999998,47.6819539136
71.22882,145.4377,180.9212028,65.9693772184
65.29169,108.1912,165.84089260000002,49.0746627904
66.00287,130.3778,167.6472898,59.1383270576
67.61775,117.5157,171.749085,53.3041813944
69.10276,135.8762,175.52101040000002,61.6323573104
68.99743,127.5126,175.25347219999998,57.8386952592
69.07531,151.3998,175.4512874,68.67373808159999
68.34086,112.4799,173.58578440000002,51.0199828008
71.68196,156.7554,182.0721784,71.1029953968
68.77664,138.2098,174.6926656,62.6908596016
66.18191,109.5685,168.1020514,49.699395052
72.37092,139.9742,183.8221368,63.4911773264
66.85155,124.5873,169.80293700000001,56.5118025816
65.75688,130.5023,167.0224752,59.1947992616
69.69245,151.0783,177.018823,68.5279082536
66.27915,108.7722,168.349041,49.3381997424
66.47752,105.9927,168.8529008,48.077440778399996
68.71912,143.4301,174.5465648,65.0587459192
68.29244,114.7434,173.4627976,52.0466882928
67.66696,123.7736,171.8740784,56.1427147712
71.29885,139.4769,181.09907900000002,63.2656060248
67.07369,115.8201,170.3671726,52.5350707992
70.68048,146.5682,179.5284192,66.4821629744
71.40114,153.9993,181.3588956,69.8528504856
71.00392,137.5899,180.34995679999997,62.4096779208
66.2799,125.9287,168.350946,57.1202508904
68.05383,139.6939,172.85672820000002,63.364035488800006
64.16346,126.3585,162.9751884,57.315204732000005
66.87966,113.9307,169.8743364,51.6780540744
70.52968,129.7605,179.1453872,58.858324716000006
65.45595,116.1925,166.258113,52.70398846
69.11331,139.1294,175.5478074,63.1079828048
67.94221,126.9815,172.57321340000001,57.597792548
67.2132,125.8352,170.721528,57.0778400384
67.6372,113.524,171.79848800000002,51.493578208
70.09365,123.2372,178.037871,55.8994080224
64.41354,123.0554,163.61039159999999,55.816944996800004
69.77698,128.133,177.2335292,58.120103736000004
66.58181,127.9357,169.1177974,58.0306100344
68.14995,110.4678,173.100873,50.1073103376
66.18165,127.9364,168.101391,58.0309275488
66.79412,118.1678,169.65706480000003,53.5999687376
67.1657,129.7243,170.600878,58.8419046856
68.01904,130.6094,172.76836160000002,59.243378964799994
66.95837,105.0414,170.07425980000002,47.645938708799996
68.70397,122.6299,174.5080838,55.6239416008
69.68057,138.3259,176.98864780000002,62.7435216328
66.52793,107.7381,168.9809422,48.8691402552
66.46981,141.4417,168.8333174,64.1568235864
71.44643,153.6966,181.4739322,69.7155481872
66.62648,134.5551,169.2312592,61.033116919200005
64.01015,109.6593,162.585781,49.7405812056
65.03312,117.2029,165.1841248,53.1622978168
66.77216,124.2843,169.6012864,56.3743642056
68.91932,125.2193,175.0550728,56.7984727256
71.22926,133.2256,180.9223204,60.43006635519999
71.10332,122.6042,180.6024328,55.612284286400005
69.80699,134.8652,177.3097546,61.173775798399994
67.09127,111.4506,170.41182579999997,50.5531005552
67.27958,116.8458,170.89013319999998,53.0003201136
71.86593,143.1527,182.53946220000003,64.9329194984
67.20197,99.92383,170.6930038,45.32464989736
68.44108,127.9232,173.8403432,58.0249401344
67.20278,136.658,170.69506120000003,61.986975535999996
69.36588,145.3947,176.18933520000002,65.9498727624
69.0416,126.6818,175.365664,57.4618510256
65.9056,128.1983,167.400224,58.1497232936
66.44766,122.8328,168.7770564,55.7159754176
66.08009,133.2571,167.8434286,60.4443545032
69.35367,116.7606,176.15832179999998,52.9616740752
70.83359,144.0455,179.91731860000002,65.337886436
67.664,132.5153,171.86656,60.1078799576
65.30966,123.9832,165.88653639999998,56.237787654399995
66.66817,113.1423,169.33715180000002,51.320442141600005
66.93271,123.9512,170.0090834,56.223272710399996
67.73938,133.9787,172.0580252,60.7716664904
64.27722,128.1519,163.2641388,58.12867662480001
66.83442,121.2878,169.7594268,55.0151757776
65.89728,122.7107,167.37909119999998,55.6605918344
67.6564,125.4136,171.84725600000002,56.8866056512
68.68966,124.8761,174.4717364,56.6427999512
66.08003,116.5903,167.8432762,52.884427357599996
66.91344,129.889,169.9601376,58.916611288000006
69.48392,123.889,176.4891568,56.195059287999996
68.60001,137.6571,174.2440254,62.440159303200005
69.21225,130.8805,175.799115,59.366347756
67.63342,141.9706,171.7888868,64.3967283952
65.73405,125.7334,166.964487,57.0316643728
66.09947,104.4108,167.8926538,47.359903593599995
67.65293,117.0685,171.8384422,53.101335051999996
67.59619,131.7669,171.69432260000002,59.768411704799995
69.57859,125.4738,176.7296186,56.9139118896
66.08879,129.5734,167.8655266,58.7734576528
70.08026,130.1053,178.00386039999998,59.0147232376
65.00956,131.9305,165.1242824,59.842619356
69.16464,142.4645,175.6781856,64.620757484
69.61276,127.6431,176.8164104,57.8978890152
71.48367,153.3153,181.5685218,69.5425935576
